QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO,MES,CODIGOSELO,IDCARTORIO,COMARCA
1,43,Vale Refeição; cesta básica; vale alimentação (adiantamento salarial),85.02,2026,01,F0,91,14
2,44,Vale Transporte,1428,2026,01,A0,1,1
1,44,Vale Transporte,1321.68,2026,01,I7,43,1
2,44,Vale Transporte,100,2026,01,E4,70,12
2,45,Verbas Rescisórias,33413.5,2026,01,A9,10,1
1,45,Verbas Rescisórias,13919.94,2026,01,D4,76,10
1,45,Verbas Rescisórias,9787.29,2026,01,G3,107,17
1,45,Verbas Rescisórias,8719.49,2026,01,F9,103,15
1,45,Verbas Rescisórias,8348.07,2026,01,K5,151,4
1,45,Verbas Rescisórias,8276.47,2026,01,D6,79,11
1,45,Verbas Rescisórias,6543.97,2026,01,C9,49,7
1,45,Verbas Rescisórias,6181.55,2026,01,J0,116,21
1,45,Verbas Rescisórias,5569.8,2026,01,L1,156,12
1,45,Verbas Rescisórias,4118.73,2026,01,G8,110,19
2,45,Verbas Rescisórias,3557.9,2026,01,K6,152,19
1,45,Verbas Rescisórias,2610.92,2026,01,A7,57,17
1,45,Verbas Rescisórias,2224.21,2026,01,I8,59,1
1,45,Verbas Rescisórias,2159.33,2026,01,C5,34,5
2,45,Verbas Rescisórias,1167.09,2026,01,A6,33,1
1,45,Verbas Rescisórias,727.32,2026,01,I6,125,18
1,45,Verbas Rescisórias,443.41,2026,01,G1,105,17
3,45,Verbas Rescisórias,210,2026,01,F0,91,14
2,46,Água,569.47,2026,01,D6,79,11
1,46,Água,528.94,2026,01,A0,1,1
2,46,Água,447.5,2026,01,J1,148,22
1,46,Água,446.46,2026,01,B6,22,4
1,46,Água,387.82,2026,01,H9,118,13
1,46,Água,379.53,2026,01,I7,43,1
1,46,Água,374.28,2026,01,C0,27,4
3,46,Água,299.47,2026,01,L0,155,5
2,46,Água,297.26,2026,01,D7,80,11
1,46,Água,290.99,2026,01,H5,44,6
1,46,Água,230.18,2026,01,F2,94,14
1,46,Água,207.86,2026,01,G3,107,17
1,46,Água,195.51,2026,01,C5,34,5
1,46,Água,194.73,2026,01,F0,91,14
1,46,Água,190.78,2026,01,A9,10,1
2,46,Água,188,2026,01,L1,156,12
1,46,Água,167.54,2026,01,J4,25,4
1,46,Água,166.6,2026,01,G8,110,19
1,46,Água,165.52,2026,01,D2,73,10
1,46,Água,165.52,2026,01,D4,76,10
1,46,Água,165.38,2026,01,G5,109,17
1,46,Água,164.18,2026,01,E4,70,12
1,46,Água,154.19,2026,01,K9,163,6
1,46,Água,152.82,2026,01,G2,106,17
1,46,Água,150,2026,01,F5,99,14
1,46,Água,145.36,2026,01,A8,11,17
1,46,Água,142.73,2026,01,C6,37,5
1,46,Água,135.23,2026,01,I3,130,16
1,46,Água,133.08,2026,01,E9,89,14
1,46,Água,132.63,2026,01,K3,149,17
1,46,Água,131.14,2026,01,K4,150,4
1,46,Água,129.1,2026,01,H3,126,22
2,46,Água,125.86,2026,01,J2,138,23
1,46,Água,118.45,2026,01,J3,93,19
1,46,Água,115.66,2026,01,G7,78,19
1,46,Água,115.02,2026,01,L9,189,9
1,46,Água,107.95,2026,01,H8,71,9
1,46,Água,98.13,2026,01,I5,132,18
1,46,Água,97.36,2026,01,B1,62,1
1,46,Água,97.36,2026,01,B2,63,1
1,46,Água,96.52,2026,01,K5,151,4
1,46,Água,96.39,2026,01,C1,28,4
1,46,Água,96.39,2026,01,D5,77,24
1,46,Água,96.39,2026,01,J5,127,22
1,46,Água,93.53,2026,01,K1,145,5
1,46,Água,79.53,2026,01,G4,108,17
1,46,Água,76.99,2026,01,J0,116,21
1,46,Água,76.98,2026,01,E3,67,12
1,46,Água,64.38,2026,01,F9,103,15
1,46,Água,58.73,2026,01,I9,112,3
1,46,Água,58.09,2026,01,C9,49,7
1,46,Água,57.51,2026,01,D0,134,7
1,46,Água,57.51,2026,01,H6,45,6
1,46,Água,56.99,2026,01,D9,82,11
1,46,Água,50.72,2026,01,H0,5,2
1,46,Água,50,2026,01,J9,144,12
1,46,Água,48.6,2026,01,I0,119,20
1,46,Água,48.6,2026,01,L7,160,20
1,47,Aluguel,25418.18,2026,01,C5,34,5
1,47,Aluguel,23440.82,2026,01,A8,11,17
1,47,Aluguel,15190.94,2026,01,K4,150,4
1,47,Aluguel,13519.27,2026,01,A3,60,1
1,47,Aluguel,12760,2026,01,E3,67,12
1,47,Aluguel,12517.15,2026,01,B6,22,4
1,47,Aluguel,12000,2026,01,H0,5,2
1,47,Aluguel,12000,2026,01,K2,146,1
1,47,Aluguel,9000,2026,01,K7,153,19
1,47,Aluguel,8823.17,2026,01,K3,149,17
1,47,Aluguel,8000,2026,01,G2,106,17
1,47,Aluguel,8000,2026,01,H6,45,6
1,47,Aluguel,7000,2026,01,G8,110,19
1,47,Aluguel,7000,2026,01,I0,119,20
1,47,Aluguel,6500,2026,01,H9,118,13
1,47,Aluguel,6313.2,2026,01,K5,151,4
1,47,Aluguel,6213.3,2026,01,A9,10,1
1,47,Aluguel,6000,2026,01,L1,156,12
1,47,Aluguel,5457.08,2026,01,H8,71,9
1,47,Aluguel,5000,2026,01,D5,77,24
1,47,Aluguel,5000,2026,01,F0,91,14
1,47,Aluguel,4600,2026,01,M0,190,2
1,47,Aluguel,4333.09,2026,01,B7,23,4
1,47,Aluguel,3947.41,2026,01,F2,94,14
1,47,Aluguel,3800,2026,01,E9,89,14
1,47,Aluguel,3800,2026,01,G4,108,17
1,47,Aluguel,3707,2026,01,F8,102,15
1,47,Aluguel,3640,2026,01,I2,129,16
1,47,Aluguel,3600,2026,01,L9,189,9
2,47,Aluguel,3575,2026,01,A1,6,1
1,47,Aluguel,3542.65,2026,01,I8,59,1
1,47,Aluguel,3500,2026,01,H3,126,22
1,47,Aluguel,3500,2026,01,K6,152,19
1,47,Aluguel,3470.78,2026,01,D7,80,11
1,47,Aluguel,3335,2026,01,A6,33,1
1,47,Aluguel,3215,2026,01,L0,155,5
1,47,Aluguel,3000,2026,01,A5,135,1
1,47,Aluguel,3000,2026,01,D6,79,11
1,47,Aluguel,3000,2026,01,I3,130,16
1,47,Aluguel,2907.91,2026,01,L2,157,12
1,47,Aluguel,2900,2026,01,K8,154,19
1,47,Aluguel,2800,2026,01,E0,84,11
1,47,Aluguel,2600,2026,01,H4,114,3
1,47,Aluguel,2500,2026,01,J4,25,4
1,47,Aluguel,2000,2026,01,B9,115,21
1,47,Aluguel,2000,2026,01,H7,117,8
1,47,Aluguel,1900,2026,01,J3,93,19
1,47,Aluguel,1800,2026,01,D1,69,6
1,47,Aluguel,1800,2026,01,F9,103,15
1,47,Aluguel,1800,2026,01,L3,161,13
1,47,Aluguel,1749.93,2026,01,E5,68,12
1,47,Aluguel,1621,2026,01,D0,134,7
1,47,Aluguel,1621,2026,01,I9,112,3
2,47,Aluguel,1600.92,2026,01,B2,63,1
1,47,Aluguel,1500,2026,01,B1,62,1
1,47,Aluguel,1500,2026,01,L8,183,1
1,47,Aluguel,1490.93,2026,01,E7,74,12
1,47,Aluguel,1393,2026,01,F4,97,14
1,47,Aluguel,1350,2026,01,E1,86,11
1,47,Aluguel,1300,2026,01,J6,83,11
1,47,Aluguel,1300,2026,01,K9,163,6
1,47,Aluguel,1200,2026,01,C7,41,5
1,47,Aluguel,1050,2026,01,F1,92,14
1,47,Aluguel,1000,2026,01,B4,64,1
1,47,Aluguel,1000,2026,01,G5,109,17
1,47,Aluguel,1000,2026,01,L5,162,15
1,47,Aluguel,972.6,2026,01,J7,137,21
1,47,Aluguel,960,2026,01,D9,82,11
1,47,Aluguel,900,2026,01,J5,127,22
1,47,Aluguel,850,2026,01,I6,125,18
1,47,Aluguel,700,2026,01,C2,29,4
1,47,Aluguel,550,2026,01,B3,65,1
1,47,Aluguel,350,2026,01,I1,120,20
1,48,Condomínio,3781.2,2026,01,K2,146,1
1,48,Condomínio,2499.94,2026,01,A1,6,1
1,48,Condomínio,1566.23,2026,01,A4,4,17
2,48,Condomínio,1138,2026,01,I8,59,1
2,48,Condomínio,1081.63,2026,01,A6,33,1
2,48,Condomínio,1081.63,2026,01,A7,57,17
2,48,Condomínio,843.77,2026,01,E5,68,12
1,48,Condomínio,75.76,2026,01,K7,153,19
1,49,Energia Elétrica,7592.94,2026,01,A3,60,1
2,49,Energia Elétrica,7328.08,2026,01,A0,1,1
2,49,Energia Elétrica,5596.59,2026,01,B6,22,4
4,49,Energia Elétrica,4814.34,2026,01,C4,32,5
2,49,Energia Elétrica,4771.98,2026,01,D7,80,11
2,49,Energia Elétrica,4683.48,2026,01,I0,119,20
3,49,Energia Elétrica,4586.3,2026,01,G8,110,19
1,49,Energia Elétrica,4049.94,2026,01,C5,34,5
1,49,Energia Elétrica,4048.59,2026,01,E4,70,12
1,49,Energia Elétrica,3879.03,2026,01,K1,145,5
1,49,Energia Elétrica,3717.4,2026,01,H9,118,13
1,49,Energia Elétrica,3423.7,2026,01,K5,151,4
1,49,Energia Elétrica,3318.36,2026,01,G3,107,17
1,49,Energia Elétrica,3178.96,2026,01,A9,10,1
1,49,Energia Elétrica,3133.33,2026,01,A8,11,17
1,49,Energia Elétrica,3101.73,2026,01,F0,91,14
2,49,Energia Elétrica,2739.68,2026,01,F8,102,15
1,49,Energia Elétrica,2660.46,2026,01,I2,129,16
2,49,Energia Elétrica,2599.65,2026,01,H6,45,6
1,49,Energia Elétrica,2513.46,2026,01,E3,67,12
1,49,Energia Elétrica,2500.92,2026,01,K4,150,4
1,49,Energia Elétrica,2373.85,2026,01,J9,144,12
2,49,Energia Elétrica,2289.03,2026,01,K6,152,19
1,49,Energia Elétrica,2265.68,2026,01,J0,116,21
1,49,Energia Elétrica,2258.25,2026,01,L1,156,12
1,49,Energia Elétrica,2238.03,2026,01,K7,153,19
2,49,Energia Elétrica,2178.49,2026,01,D6,79,11
1,49,Energia Elétrica,2031.04,2026,01,F2,94,14
2,49,Energia Elétrica,2019.23,2026,01,L0,155,5
2,49,Energia Elétrica,1942.6,2026,01,A7,57,17
1,49,Energia Elétrica,1939.13,2026,01,J1,148,22
2,49,Energia Elétrica,1930.61,2026,01,C9,49,7
1,49,Energia Elétrica,1895.92,2026,01,H3,126,22
1,49,Energia Elétrica,1784.67,2026,01,C8,48,7
1,49,Energia Elétrica,1758.46,2026,01,M0,190,2
1,49,Energia Elétrica,1715.63,2026,01,E9,89,14
1,49,Energia Elétrica,1667.99,2026,01,L4,158,13
2,49,Energia Elétrica,1650.66,2026,01,H7,117,8
1,49,Energia Elétrica,1622.83,2026,01,H0,5,2
2,49,Energia Elétrica,1611.29,2026,01,A5,135,1
1,49,Energia Elétrica,1576.99,2026,01,G7,78,19
2,49,Energia Elétrica,1519.95,2026,01,I8,59,1
1,49,Energia Elétrica,1484.31,2026,01,F7,101,15
2,49,Energia Elétrica,1455.06,2026,01,K3,149,17
1,49,Energia Elétrica,1386.99,2026,01,L9,189,9
1,49,Energia Elétrica,1362.4,2026,01,L8,183,1
2,49,Energia Elétrica,1281.43,2026,01,A6,33,1
1,49,Energia Elétrica,1276.9,2026,01,H2,113,3
1,49,Energia Elétrica,1241.43,2026,01,C6,37,5
1,49,Energia Elétrica,1218.43,2026,01,A4,4,17
2,49,Energia Elétrica,1191.98,2026,01,D3,75,10
2,49,Energia Elétrica,1174,2026,01,A1,6,1
1,49,Energia Elétrica,1168.37,2026,01,L6,159,23
1,49,Energia Elétrica,1112.7,2026,01,L7,160,20
1,49,Energia Elétrica,1109.7,2026,01,K2,146,1
1,49,Energia Elétrica,1094.82,2026,01,I1,120,20
1,49,Energia Elétrica,1093.24,2026,01,I9,112,3
1,49,Energia Elétrica,1009.96,2026,01,J2,138,23
1,49,Energia Elétrica,980.85,2026,01,D5,77,24
1,49,Energia Elétrica,979.61,2026,01,F1,92,14
1,49,Energia Elétrica,917.58,2026,01,F5,99,14
1,49,Energia Elétrica,916.79,2026,01,D4,76,10
1,49,Energia Elétrica,896.61,2026,01,L2,157,12
1,49,Energia Elétrica,876.58,2026,01,H1,3,18
1,49,Energia Elétrica,840.96,2026,01,D0,134,7
1,49,Energia Elétrica,820.75,2026,01,B9,115,21
1,49,Energia Elétrica,780.27,2026,01,K8,154,19
1,49,Energia Elétrica,762.54,2026,01,E0,84,11
1,49,Energia Elétrica,754.99,2026,01,B4,64,1
1,49,Energia Elétrica,709.67,2026,01,J5,127,22
1,49,Energia Elétrica,685.63,2026,01,E7,74,12
1,49,Energia Elétrica,654.93,2026,01,D9,82,11
1,49,Energia Elétrica,639.54,2026,01,B2,63,1
3,49,Energia Elétrica,628.72,2026,01,B1,62,1
1,49,Energia Elétrica,625.15,2026,01,C0,27,4
1,49,Energia Elétrica,624.2,2026,01,F4,97,14
1,49,Energia Elétrica,623.98,2026,01,G2,106,17
1,49,Energia Elétrica,590.3,2026,01,J4,25,4
1,49,Energia Elétrica,584.56,2026,01,B7,23,4
1,49,Energia Elétrica,540.46,2026,01,L3,161,13
1,49,Energia Elétrica,530.43,2026,01,C7,41,5
1,49,Energia Elétrica,519.46,2026,01,B3,65,1
1,49,Energia Elétrica,506.38,2026,01,G1,105,17
1,49,Energia Elétrica,490.33,2026,01,F9,103,15
1,49,Energia Elétrica,488.73,2026,01,J7,137,21
1,49,Energia Elétrica,483.8,2026,01,K9,163,6
1,49,Energia Elétrica,480.67,2026,01,G9,136,19
1,49,Energia Elétrica,473.46,2026,01,D1,69,6
1,49,Energia Elétrica,467.04,2026,01,E1,86,11
1,49,Energia Elétrica,466.77,2026,01,J6,83,11
1,49,Energia Elétrica,462.12,2026,01,H4,114,3
1,49,Energia Elétrica,450.79,2026,01,L5,162,15
1,49,Energia Elétrica,435.84,2026,01,J3,93,19
2,49,Energia Elétrica,387.73,2026,01,D2,73,10
1,49,Energia Elétrica,350.71,2026,01,I6,125,18
1,49,Energia Elétrica,315.65,2026,01,G5,109,17
1,49,Energia Elétrica,282.38,2026,01,I5,132,18
1,49,Energia Elétrica,279.39,2026,01,C1,28,4
1,49,Energia Elétrica,266.38,2026,01,C2,29,4
1,49,Energia Elétrica,261.14,2026,01,B8,24,4
1,49,Energia Elétrica,227.62,2026,01,H8,71,9
2,49,Energia Elétrica,197.37,2026,01,E5,68,12
1,49,Energia Elétrica,156.07,2026,01,G4,108,17
1,49,Energia Elétrica,73.36,2026,01,I4,128,16
1,50,IPTU,3575.36,2026,01,B6,22,4
2,50,IPTU,2348.4,2026,01,K3,149,17
2,50,IPTU,1636.82,2026,01,I8,59,1
2,50,IPTU,1532.68,2026,01,A7,57,17
2,50,IPTU,1496.87,2026,01,A6,33,1
1,51,Limpeza e Higiene,5230.8,2026,01,G2,106,17
7,51,Limpeza e Higiene,2257.5,2026,01,E4,70,12
2,51,Limpeza e Higiene,1954.67,2026,01,K2,146,1
2,51,Limpeza e Higiene,1600.74,2026,01,C4,32,5
2,51,Limpeza e Higiene,1493,2026,01,K3,149,17
4,51,Limpeza e Higiene,1374.5,2026,01,A9,10,1
10,51,Limpeza e Higiene,1174.2,2026,01,G4,108,17
3,51,Limpeza e Higiene,993.14,2026,01,B6,22,4
5,51,Limpeza e Higiene,900,2026,01,F8,102,15
5,51,Limpeza e Higiene,848.36,2026,01,I7,43,1
7,51,Limpeza e Higiene,840,2026,01,L9,189,9
4,51,Limpeza e Higiene,830.55,2026,01,A3,60,1
2,51,Limpeza e Higiene,791.97,2026,01,G3,107,17
2,51,Limpeza e Higiene,677.92,2026,01,E0,84,11
1,51,Limpeza e Higiene,648.5,2026,01,K6,152,19
2,51,Limpeza e Higiene,638.37,2026,01,E3,67,12
3,51,Limpeza e Higiene,627.36,2026,01,C9,49,7
1,51,Limpeza e Higiene,579.86,2026,01,K5,151,4
3,51,Limpeza e Higiene,571.12,2026,01,A7,57,17
1,51,Limpeza e Higiene,520.41,2026,01,C6,37,5
3,51,Limpeza e Higiene,519.77,2026,01,D4,76,10
3,51,Limpeza e Higiene,490.26,2026,01,K7,153,19
3,51,Limpeza e Higiene,476.9,2026,01,C5,34,5
2,51,Limpeza e Higiene,474.5,2026,01,K1,145,5
1,51,Limpeza e Higiene,472.02,2026,01,G8,110,19
4,51,Limpeza e Higiene,465.69,2026,01,I9,112,3
2,51,Limpeza e Higiene,465.18,2026,01,I4,128,16
2,51,Limpeza e Higiene,453.68,2026,01,A5,135,1
2,51,Limpeza e Higiene,430.95,2026,01,D2,73,10
6,51,Limpeza e Higiene,419.92,2026,01,H8,71,9
1,51,Limpeza e Higiene,381.84,2026,01,A8,11,17
2,51,Limpeza e Higiene,343.91,2026,01,D6,79,11
1,51,Limpeza e Higiene,342.93,2026,01,A4,4,17
1,51,Limpeza e Higiene,337.03,2026,01,G1,105,17
2,51,Limpeza e Higiene,330.36,2026,01,I8,59,1
2,51,Limpeza e Higiene,315.48,2026,01,G7,78,19
2,51,Limpeza e Higiene,305.8,2026,01,G0,104,15
2,51,Limpeza e Higiene,297.99,2026,01,I2,129,16
2,51,Limpeza e Higiene,291.89,2026,01,L1,156,12
1,51,Limpeza e Higiene,281.9,2026,01,K4,150,4
3,51,Limpeza e Higiene,254.32,2026,01,H2,113,3
2,51,Limpeza e Higiene,252.23,2026,01,H3,126,22
1,51,Limpeza e Higiene,241.53,2026,01,C8,48,7
1,51,Limpeza e Higiene,240,2026,01,K9,163,6
2,51,Limpeza e Higiene,228.94,2026,01,D5,77,24
1,51,Limpeza e Higiene,227,2026,01,H4,114,3
1,51,Limpeza e Higiene,204.67,2026,01,D9,82,11
1,51,Limpeza e Higiene,190.4,2026,01,L0,155,5
4,51,Limpeza e Higiene,190.12,2026,01,L7,160,20
8,51,Limpeza e Higiene,173.92,2026,01,B7,23,4
2,51,Limpeza e Higiene,157.72,2026,01,A6,33,1
3,51,Limpeza e Higiene,137.92,2026,01,B1,62,1
5,51,Limpeza e Higiene,136.42,2026,01,I5,132,18
1,51,Limpeza e Higiene,135.44,2026,01,L3,161,13
1,51,Limpeza e Higiene,133.35,2026,01,I3,130,16
2,51,Limpeza e Higiene,128.72,2026,01,J6,83,11
1,51,Limpeza e Higiene,126.01,2026,01,G5,109,17
1,51,Limpeza e Higiene,107.35,2026,01,H9,118,13
3,51,Limpeza e Higiene,106.91,2026,01,J5,127,22
2,51,Limpeza e Higiene,101.15,2026,01,B2,63,1
3,51,Limpeza e Higiene,98.4,2026,01,L6,159,23
1,51,Limpeza e Higiene,96.9,2026,01,D0,134,7
2,51,Limpeza e Higiene,87.9,2026,01,J0,116,21
1,51,Limpeza e Higiene,78.3,2026,01,I1,120,20
2,51,Limpeza e Higiene,56.89,2026,01,L2,157,12
1,51,Limpeza e Higiene,54.03,2026,01,F4,97,14
2,51,Limpeza e Higiene,48.97,2026,01,B9,115,21
1,51,Limpeza e Higiene,38.16,2026,01,B4,64,1
1,51,Limpeza e Higiene,29.99,2026,01,M0,190,2
1,51,Limpeza e Higiene,19.95,2026,01,J3,93,19
1,51,Limpeza e Higiene,18.43,2026,01,E7,74,12
1,51,Limpeza e Higiene,11.9,2026,01,L5,162,15
1,51,Limpeza e Higiene,9.98,2026,01,H1,3,18
8,52,Manutenção e Reparos,54397.7,2026,01,G2,106,17
4,52,Manutenção e Reparos,26175,2026,01,K1,145,5
10,52,Manutenção e Reparos,18325.5,2026,01,D2,73,10
3,52,Manutenção e Reparos,15750,2026,01,G1,105,17
2,52,Manutenção e Reparos,14600,2026,01,I0,119,20
6,52,Manutenção e Reparos,6068.11,2026,01,J9,144,12
9,52,Manutenção e Reparos,5468,2026,01,A0,1,1
2,52,Manutenção e Reparos,4740,2026,01,E0,84,11
2,52,Manutenção e Reparos,4487.5,2026,01,H3,126,22
4,52,Manutenção e Reparos,4400.51,2026,01,G3,107,17
7,52,Manutenção e Reparos,2476.74,2026,01,E4,70,12
3,52,Manutenção e Reparos,1980,2026,01,E5,68,12
8,52,Manutenção e Reparos,1927.76,2026,01,D6,79,11
2,52,Manutenção e Reparos,1609,2026,01,A7,57,17
4,52,Manutenção e Reparos,1534.08,2026,01,G0,104,15
9,52,Manutenção e Reparos,1520.25,2026,01,B6,22,4
2,52,Manutenção e Reparos,1280,2026,01,G8,110,19
2,52,Manutenção e Reparos,991.96,2026,01,D4,76,10
3,52,Manutenção e Reparos,984,2026,01,B5,20,4
1,52,Manutenção e Reparos,820,2026,01,C4,32,5
2,52,Manutenção e Reparos,807.06,2026,01,B3,65,1
8,52,Manutenção e Reparos,736.55,2026,01,A3,60,1
1,52,Manutenção e Reparos,600,2026,01,B9,115,21
2,52,Manutenção e Reparos,565,2026,01,C1,28,4
4,52,Manutenção e Reparos,525,2026,01,K3,149,17
2,52,Manutenção e Reparos,500,2026,01,K7,153,19
2,52,Manutenção e Reparos,458.78,2026,01,A1,6,1
2,52,Manutenção e Reparos,315,2026,01,C5,34,5
1,52,Manutenção e Reparos,300,2026,01,A8,11,17
1,52,Manutenção e Reparos,295,2026,01,F0,91,14
1,52,Manutenção e Reparos,260,2026,01,L7,160,20
1,52,Manutenção e Reparos,216,2026,01,M0,190,2
1,52,Manutenção e Reparos,178,2026,01,H8,71,9
2,52,Manutenção e Reparos,175,2026,01,K4,150,4
1,52,Manutenção e Reparos,150,2026,01,D9,82,11
1,52,Manutenção e Reparos,130,2026,01,L0,155,5
1,52,Manutenção e Reparos,112.5,2026,01,I5,132,18
1,52,Manutenção e Reparos,100,2026,01,K8,154,19
1,52,Manutenção e Reparos,90,2026,01,J4,25,4
1,52,Manutenção e Reparos,30,2026,01,I3,130,16
1,53,"Máquinas, equipamentos e mobiliário - locação",30000,2026,01,H6,45,6
1,53,"Máquinas, equipamentos e mobiliário - locação",10000,2026,01,G2,106,17
2,53,"Máquinas, equipamentos e mobiliário - locação",8765.58,2026,01,A3,60,1
2,53,"Máquinas, equipamentos e mobiliário - locação",7660.68,2026,01,A5,135,1
2,53,"Máquinas, equipamentos e mobiliário - locação",6710,2026,01,G7,78,19
3,53,"Máquinas, equipamentos e mobiliário - locação",5197.14,2026,01,I2,129,16
3,53,"Máquinas, equipamentos e mobiliário - locação",4363.55,2026,01,D9,82,11
2,53,"Máquinas, equipamentos e mobiliário - locação",3644.09,2026,01,H8,71,9
3,53,"Máquinas, equipamentos e mobiliário - locação",3436.4,2026,01,K4,150,4
1,53,"Máquinas, equipamentos e mobiliário - locação",3100,2026,01,D1,69,6
2,53,"Máquinas, equipamentos e mobiliário - locação",2981,2026,01,I8,59,1
3,53,"Máquinas, equipamentos e mobiliário - locação",2697.32,2026,01,K3,149,17
1,53,"Máquinas, equipamentos e mobiliário - locação",2500,2026,01,I4,128,16
2,53,"Máquinas, equipamentos e mobiliário - locação",2486.7,2026,01,D7,80,11
3,53,"Máquinas, equipamentos e mobiliário - locação",2088.4,2026,01,E7,74,12
2,53,"Máquinas, equipamentos e mobiliário - locação",1737.22,2026,01,D4,76,10
1,53,"Máquinas, equipamentos e mobiliário - locação",1710.96,2026,01,A0,1,1
1,53,"Máquinas, equipamentos e mobiliário - locação",1576.58,2026,01,M0,190,2
1,53,"Máquinas, equipamentos e mobiliário - locação",1489.9,2026,01,D0,134,7
2,53,"Máquinas, equipamentos e mobiliário - locação",1323.53,2026,01,H5,44,6
2,53,"Máquinas, equipamentos e mobiliário - locação",1202.94,2026,01,I3,130,16
1,53,"Máquinas, equipamentos e mobiliário - locação",1184.22,2026,01,K6,152,19
1,53,"Máquinas, equipamentos e mobiliário - locação",1022.24,2026,01,A6,33,1
2,53,"Máquinas, equipamentos e mobiliário - locação",995.09,2026,01,F4,97,14
1,53,"Máquinas, equipamentos e mobiliário - locação",984.36,2026,01,A9,10,1
1,53,"Máquinas, equipamentos e mobiliário - locação",900,2026,01,G3,107,17
1,53,"Máquinas, equipamentos e mobiliário - locação",850,2026,01,A7,57,17
1,53,"Máquinas, equipamentos e mobiliário - locação",845.3,2026,01,A8,11,17
1,53,"Máquinas, equipamentos e mobiliário - locação",801.92,2026,01,K1,145,5
2,53,"Máquinas, equipamentos e mobiliário - locação",800,2026,01,H2,113,3
2,53,"Máquinas, equipamentos e mobiliário - locação",770,2026,01,J6,83,11
1,53,"Máquinas, equipamentos e mobiliário - locação",639.24,2026,01,L9,189,9
1,53,"Máquinas, equipamentos e mobiliário - locação",576.6,2026,01,H4,114,3
1,53,"Máquinas, equipamentos e mobiliário - locação",559.9,2026,01,J5,127,22
2,53,"Máquinas, equipamentos e mobiliário - locação",553.54,2026,01,F1,92,14
1,53,"Máquinas, equipamentos e mobiliário - locação",488.4,2026,01,D5,77,24
1,53,"Máquinas, equipamentos e mobiliário - locação",454.45,2026,01,J3,93,19
1,53,"Máquinas, equipamentos e mobiliário - locação",400,2026,01,I9,112,3
1,53,"Máquinas, equipamentos e mobiliário - locação",350,2026,01,E0,84,11
1,53,"Máquinas, equipamentos e mobiliário - locação",300,2026,01,L1,156,12
1,53,"Máquinas, equipamentos e mobiliário - locação",280,2026,01,B1,62,1
1,53,"Máquinas, equipamentos e mobiliário - locação",250.25,2026,01,J4,25,4
1,53,"Máquinas, equipamentos e mobiliário - locação",200,2026,01,K8,154,19
1,53,"Máquinas, equipamentos e mobiliário - locação",174.35,2026,01,E1,86,11
1,53,"Máquinas, equipamentos e mobiliário - locação",59.9,2026,01,L2,157,12
1,54,"Máquinas, equipamentos e mobiliário - manutenção",26000,2026,01,E4,70,12
3,54,"Máquinas, equipamentos e mobiliário - manutenção",5039,2026,01,K5,151,4
1,54,"Máquinas, equipamentos e mobiliário - manutenção",2311,2026,01,D2,73,10
3,54,"Máquinas, equipamentos e mobiliário - manutenção",2275,2026,01,J1,148,22
3,54,"Máquinas, equipamentos e mobiliário - manutenção",1953,2026,01,B8,24,4
2,54,"Máquinas, equipamentos e mobiliário - manutenção",1862,2026,01,I3,130,16
1,54,"Máquinas, equipamentos e mobiliário - manutenção",1829.96,2026,01,L1,156,12
1,54,"Máquinas, equipamentos e mobiliário - manutenção",1704.54,2026,01,F2,94,14
3,54,"Máquinas, equipamentos e mobiliário - manutenção",1480,2026,01,C6,37,5
3,54,"Máquinas, equipamentos e mobiliário - manutenção",1409.9,2026,01,I4,128,16
1,54,"Máquinas, equipamentos e mobiliário - manutenção",1275.5,2026,01,J3,93,19
1,54,"Máquinas, equipamentos e mobiliário - manutenção",1230,2026,01,H3,126,22
2,54,"Máquinas, equipamentos e mobiliário - manutenção",1115,2026,01,K1,145,5
3,54,"Máquinas, equipamentos e mobiliário - manutenção",976.35,2026,01,D6,79,11
1,54,"Máquinas, equipamentos e mobiliário - manutenção",970.9,2026,01,G2,106,17
10,54,"Máquinas, equipamentos e mobiliário - manutenção",969.63,2026,01,F8,102,15
2,54,"Máquinas, equipamentos e mobiliário - manutenção",842,2026,01,G4,108,17
1,54,"Máquinas, equipamentos e mobiliário - manutenção",800,2026,01,I8,59,1
1,54,"Máquinas, equipamentos e mobiliário - manutenção",570,2026,01,E3,67,12
1,54,"Máquinas, equipamentos e mobiliário - manutenção",520,2026,01,K9,163,6
1,54,"Máquinas, equipamentos e mobiliário - manutenção",500,2026,01,J6,83,11
1,54,"Máquinas, equipamentos e mobiliário - manutenção",480,2026,01,C5,34,5
2,54,"Máquinas, equipamentos e mobiliário - manutenção",417.3,2026,01,D7,80,11
1,54,"Máquinas, equipamentos e mobiliário - manutenção",380,2026,01,H5,44,6
1,54,"Máquinas, equipamentos e mobiliário - manutenção",298.18,2026,01,B3,65,1
1,54,"Máquinas, equipamentos e mobiliário - manutenção",240,2026,01,A8,11,17
1,54,"Máquinas, equipamentos e mobiliário - manutenção",200,2026,01,I7,43,1
1,54,"Máquinas, equipamentos e mobiliário - manutenção",170,2026,01,J5,127,22
1,54,"Máquinas, equipamentos e mobiliário - manutenção",130,2026,01,A0,1,1
