QTD;ID_PLANO_CONTA;PLANO_CONTA;TOTAL_MES;ANO;MES;CODIGOSELO;IDCARTORIO;COMARCA
5;57;Sistemas de Informática - manutenção;5112.33;2024;09;H2;113;3
4;57;Sistemas de Informática - manutenção;5103.81;2025;08;F7;101;15
4;57;Sistemas de Informática - manutenção;5103.71;2025;07;F7;101;15
4;57;Sistemas de Informática - manutenção;5103.71;2025;05;F7;101;15
7;57;Sistemas de Informática - manutenção;5082.3;2025;04;F0;91;14
5;57;Sistemas de Informática - manutenção;5072.77;2024;09;H0;5;2
5;57;Sistemas de Informática - manutenção;5068.15;2024;07;H0;5;2
2;57;Sistemas de Informática - manutenção;5067;2025;01;K8;154;19
3;57;Sistemas de Informática - manutenção;5058.64;2024;02;B5;20;4
4;57;Sistemas de Informática - manutenção;5053.71;2025;04;H6;45;6
4;57;Sistemas de Informática - manutenção;5051.09;2025;05;H6;45;6
1;57;Sistemas de Informática - manutenção;5050.62;2025;09;A6;33;1
5;57;Sistemas de Informática - manutenção;5038.63;2024;06;M0;190;2
4;57;Sistemas de Informática - manutenção;5036.4;2024;02;E9;89;14
8;57;Sistemas de Informática - manutenção;5016.05;2024;10;A7;57;17
8;57;Sistemas de Informática - manutenção;5016.04;2024;07;A7;57;17
5;57;Sistemas de Informática - manutenção;5010.62;2025;06;D2;73;10
2;57;Sistemas de Informática - manutenção;5008.7;2024;10;C5;34;5
2;57;Sistemas de Informática - manutenção;5008.7;2024;08;C5;34;5
2;57;Sistemas de Informática - manutenção;5008.7;2024;09;C5;34;5
7;57;Sistemas de Informática - manutenção;5007.39;2024;11;A7;57;17
6;57;Sistemas de Informática - manutenção;5004.74;2024;04;D2;73;10
2;57;Sistemas de Informática - manutenção;5002.1;2024;06;C5;34;5
4;57;Sistemas de Informática - manutenção;4996.5;2025;06;A4;4;17
4;57;Sistemas de Informática - manutenção;4996.5;2025;07;A4;4;17
5;57;Sistemas de Informática - manutenção;4994.86;2025;05;E9;89;14
6;57;Sistemas de Informática - manutenção;4974.21;2024;01;H6;45;6
2;57;Sistemas de Informática - manutenção;4971.75;2024;12;C5;34;5
2;57;Sistemas de Informática - manutenção;4971.75;2025;03;C5;34;5
2;57;Sistemas de Informática - manutenção;4971.75;2025;04;C5;34;5
2;57;Sistemas de Informática - manutenção;4971.75;2025;02;C5;34;5
5;57;Sistemas de Informática - manutenção;4966.41;2024;03;F7;101;15
7;57;Sistemas de Informática - manutenção;4959.06;2025;10;K3;149;1
5;57;Sistemas de Informática - manutenção;4953.26;2024;12;H6;45;6
5;57;Sistemas de Informática - manutenção;4953.26;2024;10;H6;45;6
5;57;Sistemas de Informática - manutenção;4953.26;2024;11;H6;45;6
5;57;Sistemas de Informática - manutenção;4944.27;2024;10;H0;5;2
5;57;Sistemas de Informática - manutenção;4937.26;2024;08;H6;45;6
5;57;Sistemas de Informática - manutenção;4937.26;2024;09;H6;45;6
2;57;Sistemas de Informática - manutenção;4928.38;2024;04;C5;34;5
2;57;Sistemas de Informática - manutenção;4928.38;2024;03;C5;34;5
2;57;Sistemas de Informática - manutenção;4928.38;2024;02;C5;34;5
7;57;Sistemas de Informática - manutenção;4926.33;2024;01;H2;113;3
4;57;Sistemas de Informática - manutenção;4921.84;2025;03;H6;45;6
4;57;Sistemas de Informática - manutenção;4921.84;2025;02;H6;45;6
2;57;Sistemas de Informática - manutenção;4912.83;2024;01;C5;34;5
6;57;Sistemas de Informática - manutenção;4912.76;2024;11;D2;73;10
2;57;Sistemas de Informática - manutenção;4910;2025;05;K8;154;19
3;57;Sistemas de Informática - manutenção;4897.69;2025;10;A4;4;17
3;57;Sistemas de Informática - manutenção;4895.56;2024;10;I3;130;16
3;57;Sistemas de Informática - manutenção;4893.28;2024;11;C4;32;5
2;57;Sistemas de Informática - manutenção;4872.86;2024;02;A6;33;1
6;57;Sistemas de Informática - manutenção;4871.38;2025;03;L0;155;5
4;57;Sistemas de Informática - manutenção;4864.86;2025;06;E9;89;14
3;57;Sistemas de Informática - manutenção;4856;2025;11;H6;45;6
3;57;Sistemas de Informática - manutenção;4856;2025;07;H6;45;6
3;57;Sistemas de Informática - manutenção;4856;2025;12;H6;45;6
3;57;Sistemas de Informática - manutenção;4856;2025;09;H6;45;6
4;57;Sistemas de Informática - manutenção;4855.5;2024;05;J0;116;21
6;57;Sistemas de Informática - manutenção;4854.71;2024;11;I8;59;1
7;57;Sistemas de Informática - manutenção;4851.54;2025;08;F0;91;14
2;57;Sistemas de Informática - manutenção;4844;2025;06;K5;151;4
2;57;Sistemas de Informática - manutenção;4844;2025;12;K5;151;4
2;57;Sistemas de Informática - manutenção;4844;2025;08;K5;151;4
2;57;Sistemas de Informática - manutenção;4844;2025;07;K5;151;4
6;57;Sistemas de Informática - manutenção;4842.59;2025;11;F8;102;15
2;57;Sistemas de Informática - manutenção;4841.8;2025;06;A6;33;1
2;57;Sistemas de Informática - manutenção;4841.8;2025;04;A6;33;1
2;57;Sistemas de Informática - manutenção;4841.8;2025;03;A6;33;1
2;57;Sistemas de Informática - manutenção;4841.8;2025;05;A6;33;1
8;57;Sistemas de Informática - manutenção;4835.81;2025;01;F8;102;15
5;57;Sistemas de Informática - manutenção;4828.82;2025;10;F7;101;15
2;57;Sistemas de Informática - manutenção;4820;2024;01;K7;153;19
6;57;Sistemas de Informática - manutenção;4806.1;2024;12;H8;71;9
4;57;Sistemas de Informática - manutenção;4795.3;2024;12;A4;4;17
4;57;Sistemas de Informática - manutenção;4795.3;2025;01;A4;4;17
4;57;Sistemas de Informática - manutenção;4790.79;2024;02;G7;78;19
2;57;Sistemas de Informática - manutenção;4780.86;2024;01;A6;33;1
5;57;Sistemas de Informática - manutenção;4779.75;2024;03;H0;5;2
5;57;Sistemas de Informática - manutenção;4779.31;2024;04;H6;45;6
5;57;Sistemas de Informática - manutenção;4779.31;2024;03;H6;45;6
6;57;Sistemas de Informática - manutenção;4767.8;2024;02;H2;113;3
3;57;Sistemas de Informática - manutenção;4766.71;2024;06;J0;116;21
3;57;Sistemas de Informática - manutenção;4745.75;2025;07;D7;80;11
6;57;Sistemas de Informática - manutenção;4744.54;2025;02;D2;73;10
5;57;Sistemas de Informática - manutenção;4731.2;2024;11;H7;117;8
7;57;Sistemas de Informática - manutenção;4729.57;2025;09;B7;23;4
6;57;Sistemas de Informática - manutenção;4713.73;2025;06;F0;91;14
10;57;Sistemas de Informática - manutenção;4713.49;2024;04;F8;102;15
4;57;Sistemas de Informática - manutenção;4711.81;2025;02;F7;101;15
6;57;Sistemas de Informática - manutenção;4706.38;2025;05;L0;155;5
5;57;Sistemas de Informática - manutenção;4698.45;2025;08;L7;160;20
2;57;Sistemas de Informática - manutenção;4678;2024;10;K5;151;4
1;57;Sistemas de Informática - manutenção;4677.12;2025;09;A5;135;1
1;57;Sistemas de Informática - manutenção;4677.12;2025;10;A5;135;1
1;57;Sistemas de Informática - manutenção;4677.12;2025;08;A5;135;1
1;57;Sistemas de Informática - manutenção;4677.12;2025;07;A5;135;1
5;57;Sistemas de Informática - manutenção;4674.91;2024;02;F7;101;15
8;57;Sistemas de Informática - manutenção;4670.35;2024;05;A7;57;17
8;57;Sistemas de Informática - manutenção;4670.35;2024;04;A7;57;17
8;57;Sistemas de Informática - manutenção;4670.35;2024;03;A7;57;17
4;57;Sistemas de Informática - manutenção;4666;2024;09;G4;108;17
6;57;Sistemas de Informática - manutenção;4661.73;2024;10;D2;73;10
3;57;Sistemas de Informática - manutenção;4655.86;2024;10;E9;89;14
5;57;Sistemas de Informática - manutenção;4653.11;2024;02;H6;45;6
3;57;Sistemas de Informática - manutenção;4651.81;2025;03;F7;101;15
3;57;Sistemas de Informática - manutenção;4651.81;2025;01;F7;101;15
3;57;Sistemas de Informática - manutenção;4651.81;2025;04;F7;101;15
5;57;Sistemas de Informática - manutenção;4651.53;2024;08;A4;4;17
4;57;Sistemas de Informática - manutenção;4646.41;2024;01;F7;101;15
3;57;Sistemas de Informática - manutenção;4643.71;2025;06;F7;101;15
3;57;Sistemas de Informática - manutenção;4643.28;2024;10;C4;32;5
4;57;Sistemas de Informática - manutenção;4632.76;2024;08;E9;89;14
6;57;Sistemas de Informática - manutenção;4630.31;2024;10;L0;155;5
4;57;Sistemas de Informática - manutenção;4628;2024;12;J0;116;21
10;57;Sistemas de Informática - manutenção;4627.29;2025;06;F8;102;15
2;57;Sistemas de Informática - manutenção;4625.18;2025;08;L9;189;9
2;57;Sistemas de Informática - manutenção;4625.18;2025;10;L9;189;9
2;57;Sistemas de Informática - manutenção;4625.18;2025;09;L9;189;9
3;57;Sistemas de Informática - manutenção;4621.81;2024;11;F7;101;15
3;57;Sistemas de Informática - manutenção;4621.81;2024;10;F7;101;15
3;57;Sistemas de Informática - manutenção;4621.81;2024;12;F7;101;15
2;57;Sistemas de Informática - manutenção;4621.18;2025;12;L9;189;9
5;57;Sistemas de Informática - manutenção;4620.13;2024;01;H0;5;2
4;57;Sistemas de Informática - manutenção;4611.78;2024;10;G8;110;19
4;57;Sistemas de Informática - manutenção;4610.88;2025;04;G8;110;19
6;57;Sistemas de Informática - manutenção;4601.75;2024;09;F0;91;14
3;57;Sistemas de Informática - manutenção;4600;2024;05;K8;154;19
4;57;Sistemas de Informática - manutenção;4589.57;2025;11;B7;23;4
4;57;Sistemas de Informática - manutenção;4587.6;2024;01;B7;23;4
4;57;Sistemas de Informática - manutenção;4578.78;2024;11;G8;110;19
8;57;Sistemas de Informática - manutenção;4574.78;2025;03;F8;102;15
3;57;Sistemas de Informática - manutenção;4574.71;2024;08;F7;101;15
3;57;Sistemas de Informática - manutenção;4574.71;2024;05;F7;101;15
3;57;Sistemas de Informática - manutenção;4574.71;2024;07;F7;101;15
3;57;Sistemas de Informática - manutenção;4574.71;2024;06;F7;101;15
3;57;Sistemas de Informática - manutenção;4574.71;2024;09;F7;101;15
3;57;Sistemas de Informática - manutenção;4569.54;2024;10;E5;68;12
2;57;Sistemas de Informática - manutenção;4557.24;2025;12;D7;80;11
2;57;Sistemas de Informática - manutenção;4557.24;2025;09;D7;80;11
2;57;Sistemas de Informática - manutenção;4557.24;2025;10;D7;80;11
2;57;Sistemas de Informática - manutenção;4557.24;2025;11;D7;80;11
2;57;Sistemas de Informática - manutenção;4548.12;2025;07;L9;189;9
2;57;Sistemas de Informática - manutenção;4548.12;2025;06;L9;189;9
5;57;Sistemas de Informática - manutenção;4531.49;2025;10;H8;71;9
6;57;Sistemas de Informática - manutenção;4525.24;2025;03;F0;91;14
4;57;Sistemas de Informática - manutenção;4523.23;2025;05;G8;110;19
6;57;Sistemas de Informática - manutenção;4521.48;2025;08;J0;116;21
3;57;Sistemas de Informática - manutenção;4500;2024;09;L2;157;12
4;57;Sistemas de Informática - manutenção;4496.4;2025;12;L2;157;12
2;57;Sistemas de Informática - manutenção;4496;2024;04;K5;151;4
4;57;Sistemas de Informática - manutenção;4493.78;2024;12;G8;110;19
3;57;Sistemas de Informática - manutenção;4482.77;2025;08;E4;70;12
7;57;Sistemas de Informática - manutenção;4477.02;2024;12;F8;102;15
7;57;Sistemas de Informática - manutenção;4467.27;2024;11;I2;129;16
2;57;Sistemas de Informática - manutenção;4464.68;2024;04;A6;33;1
2;57;Sistemas de Informática - manutenção;4464.68;2024;03;A6;33;1
4;57;Sistemas de Informática - manutenção;4461;2024;12;H2;113;3
3;57;Sistemas de Informática - manutenção;4455.86;2024;09;E9;89;14
5;57;Sistemas de Informática - manutenção;4455.86;2025;04;E9;89;14
1;57;Sistemas de Informática - manutenção;4440.87;2025;06;A5;135;1
6;57;Sistemas de Informática - manutenção;4435.67;2024;08;F0;91;14
2;57;Sistemas de Informática - manutenção;4426.55;2025;03;L9;189;9
2;57;Sistemas de Informática - manutenção;4426.55;2025;02;L9;189;9
3;57;Sistemas de Informática - manutenção;4426.4;2024;05;E9;89;14
3;57;Sistemas de Informática - manutenção;4426.4;2024;06;E9;89;14
3;57;Sistemas de Informática - manutenção;4426.4;2024;07;E9;89;14
3;57;Sistemas de Informática - manutenção;4423.75;2025;04;D7;80;11
3;57;Sistemas de Informática - manutenção;4422.71;2024;04;F7;101;15
6;57;Sistemas de Informática - manutenção;4418.82;2025;08;F8;102;15
2;57;Sistemas de Informática - manutenção;4418.45;2024;12;L9;189;9
2;57;Sistemas de Informática - manutenção;4418.45;2024;11;L9;189;9
2;57;Sistemas de Informática - manutenção;4418.45;2025;01;L9;189;9
7;57;Sistemas de Informática - manutenção;4414.78;2024;03;H7;117;8
9;57;Sistemas de Informática - manutenção;4406.57;2024;07;A0;1;1
5;57;Sistemas de Informática - manutenção;4406.38;2025;06;L0;155;5
2;57;Sistemas de Informática - manutenção;4406.35;2024;09;L9;189;9
5;57;Sistemas de Informática - manutenção;4405.05;2024;12;F0;91;14
3;57;Sistemas de Informática - manutenção;4398.6;2024;12;G7;78;19
3;57;Sistemas de Informática - manutenção;4398.6;2024;11;G7;78;19
3;57;Sistemas de Informática - manutenção;4398.6;2025;01;G7;78;19
3;57;Sistemas de Informática - manutenção;4396.5;2025;08;A4;4;17
9;57;Sistemas de Informática - manutenção;4373.36;2025;05;F8;102;15
3;57;Sistemas de Informática - manutenção;4361.51;2025;10;G8;110;19
2;57;Sistemas de Informática - manutenção;4357.51;2025;12;G8;110;19
2;57;Sistemas de Informática - manutenção;4357.51;2025;11;G8;110;19
2;57;Sistemas de Informática - manutenção;4355.9;2024;05;L9;189;9
2;57;Sistemas de Informática - manutenção;4355.9;2024;07;L9;189;9
3;57;Sistemas de Informática - manutenção;4355.41;2025;08;G8;110;19
3;57;Sistemas de Informática - manutenção;4355.41;2025;07;G8;110;19
3;57;Sistemas de Informática - manutenção;4355.41;2025;09;G8;110;19
5;57;Sistemas de Informática - manutenção;4351.97;2024;09;I2;129;16
2;57;Sistemas de Informática - manutenção;4351.7;2024;02;L9;189;9
2;57;Sistemas de Informática - manutenção;4351.7;2024;03;L9;189;9
6;57;Sistemas de Informática - manutenção;4347.38;2025;07;G4;108;17
1;57;Sistemas de Informática - manutenção;4337.16;2024;01;A1;6;1
3;57;Sistemas de Informática - manutenção;4336.4;2024;04;E9;89;14
3;57;Sistemas de Informática - manutenção;4336.4;2024;03;E9;89;14
3;57;Sistemas de Informática - manutenção;4329.93;2024;05;D7;80;11
4;57;Sistemas de Informática - manutenção;4326.81;2024;06;H0;5;2
4;57;Sistemas de Informática - manutenção;4326.81;2024;08;H0;5;2
4;57;Sistemas de Informática - manutenção;4325.85;2025;02;D7;80;11
4;57;Sistemas de Informática - manutenção;4321.78;2025;01;G4;108;17
4;57;Sistemas de Informática - manutenção;4320.81;2025;09;E9;89;14
4;57;Sistemas de Informática - manutenção;4320.81;2025;11;E9;89;14
4;57;Sistemas de Informática - manutenção;4320.81;2025;10;E9;89;14
4;57;Sistemas de Informática - manutenção;4320.81;2025;08;E9;89;14
7;57;Sistemas de Informática - manutenção;4315.08;2024;10;F8;102;15
7;57;Sistemas de Informática - manutenção;4312.59;2024;01;D2;73;10
4;57;Sistemas de Informática - manutenção;4304.76;2025;01;D2;73;10
1;57;Sistemas de Informática - manutenção;4296.1;2025;01;C5;34;5
4;57;Sistemas de Informática - manutenção;4289.86;2025;07;E9;89;14
2;57;Sistemas de Informática - manutenção;4279.24;2025;08;D7;80;11
6;57;Sistemas de Informática - manutenção;4274.7;2025;06;I8;59;1
3;57;Sistemas de Informática - manutenção;4272.93;2024;09;A5;135;1
3;57;Sistemas de Informática - manutenção;4272.93;2024;12;A5;135;1
3;57;Sistemas de Informática - manutenção;4272.93;2024;10;A5;135;1
3;57;Sistemas de Informática - manutenção;4272.93;2024;11;A5;135;1
3;57;Sistemas de Informática - manutenção;4272.93;2025;01;A5;135;1
2;57;Sistemas de Informática - manutenção;4257;2024;02;K5;151;4
2;57;Sistemas de Informática - manutenção;4257;2024;03;K5;151;4
8;57;Sistemas de Informática - manutenção;4250.73;2024;05;I8;59;1
2;57;Sistemas de Informática - manutenção;4245.75;2025;06;D7;80;11
2;57;Sistemas de Informática - manutenção;4245.75;2025;05;D7;80;11
6;57;Sistemas de Informática - manutenção;4238.33;2024;11;M0;190;2
4;57;Sistemas de Informática - manutenção;4231.73;2024;05;D2;73;10
4;57;Sistemas de Informática - manutenção;4231.73;2024;08;D2;73;10
5;57;Sistemas de Informática - manutenção;4230.82;2025;07;B7;23;4
4;57;Sistemas de Informática - manutenção;4229.57;2025;08;B7;23;4
3;57;Sistemas de Informática - manutenção;4225.88;2025;06;G8;110;19
3;57;Sistemas de Informática - manutenção;4219.93;2025;03;G8;110;19
3;57;Sistemas de Informática - manutenção;4219.93;2025;02;G8;110;19
3;57;Sistemas de Informática - manutenção;4219.93;2025;01;G8;110;19
3;57;Sistemas de Informática - manutenção;4210.73;2025;08;I3;130;16
3;57;Sistemas de Informática - manutenção;4207.48;2024;09;G8;110;19
3;57;Sistemas de Informática - manutenção;4207.48;2024;08;G8;110;19
3;57;Sistemas de Informática - manutenção;4207.48;2024;07;G8;110;19
5;57;Sistemas de Informática - manutenção;4202.84;2025;06;I2;129;16
3;57;Sistemas de Informática - manutenção;4201.77;2025;01;E4;70;12
7;57;Sistemas de Informática - manutenção;4190.38;2025;02;L0;155;5
7;57;Sistemas de Informática - manutenção;4185.98;2025;03;G1;105;17
8;57;Sistemas de Informática - manutenção;4184.34;2024;03;F8;102;15
6;57;Sistemas de Informática - manutenção;4179.44;2024;04;H0;5;2
5;57;Sistemas de Informática - manutenção;4165.46;2024;10;A4;4;17
5;57;Sistemas de Informática - manutenção;4165.46;2024;09;A4;4;17
5;57;Sistemas de Informática - manutenção;4144.71;2025;05;I8;59;1
6;57;Sistemas de Informática - manutenção;4141.32;2024;07;I0;119;20
8;57;Sistemas de Informática - manutenção;4136.54;2024;08;F8;102;15
5;57;Sistemas de Informática - manutenção;4131.38;2025;04;L0;155;5
8;57;Sistemas de Informática - manutenção;4130.37;2024;09;F8;102;15
6;57;Sistemas de Informática - manutenção;4126.97;2025;07;I2;129;16
3;57;Sistemas de Informática - manutenção;4093.75;2024;11;D7;80;11
3;57;Sistemas de Informática - manutenção;4090;2024;04;K8;154;19
3;57;Sistemas de Informática - manutenção;4089.57;2025;12;B7;23;4
3;57;Sistemas de Informática - manutenção;4089.57;2025;04;B7;23;4
3;57;Sistemas de Informática - manutenção;4089.57;2025;05;B7;23;4
3;57;Sistemas de Informática - manutenção;4085.11;2024;06;G8;110;19
3;57;Sistemas de Informática - manutenção;4085.11;2024;05;G8;110;19
3;57;Sistemas de Informática - manutenção;4085.11;2024;04;G8;110;19
3;57;Sistemas de Informática - manutenção;4080.76;2024;03;G8;110;19
3;57;Sistemas de Informática - manutenção;4080.76;2024;02;G8;110;19
4;57;Sistemas de Informática - manutenção;4076.18;2024;12;E5;68;12
6;57;Sistemas de Informática - manutenção;4051.07;2024;12;B7;23;4
5;57;Sistemas de Informática - manutenção;4044.71;2024;12;I8;59;1
5;57;Sistemas de Informática - manutenção;4028.06;2024;03;K3;149;1
6;57;Sistemas de Informática - manutenção;4024.82;2025;11;F0;91;14
4;57;Sistemas de Informática - manutenção;4023.75;2025;12;H2;113;3
6;57;Sistemas de Informática - manutenção;4019.01;2024;10;I2;129;16
5;57;Sistemas de Informática - manutenção;4014.8;2025;10;I2;129;16
6;57;Sistemas de Informática - manutenção;4012.84;2025;08;I2;129;16
3;57;Sistemas de Informática - manutenção;3986.97;2025;05;I9;112;3
2;57;Sistemas de Informática - manutenção;3972.67;2024;11;A6;33;1
7;57;Sistemas de Informática - manutenção;3963.4;2025;09;F8;102;15
2;57;Sistemas de Informática - manutenção;3960.73;2025;09;I3;130;16
2;57;Sistemas de Informática - manutenção;3960.73;2025;12;I3;130;16
2;57;Sistemas de Informática - manutenção;3960.73;2025;10;I3;130;16
2;57;Sistemas de Informática - manutenção;3960.73;2025;11;I3;130;16
2;57;Sistemas de Informática - manutenção;3946.49;2024;12;H9;118;13
2;57;Sistemas de Informática - manutenção;3946.49;2025;10;H9;118;13
2;57;Sistemas de Informática - manutenção;3946.49;2025;03;H9;118;13
3;57;Sistemas de Informática - manutenção;3932.96;2025;05;E5;68;12
5;57;Sistemas de Informática - manutenção;3931.32;2024;11;I0;119;20
5;57;Sistemas de Informática - manutenção;3926.17;2025;12;I2;129;16
5;57;Sistemas de Informática - manutenção;3926.17;2025;09;I2;129;16
5;57;Sistemas de Informática - manutenção;3926.17;2025;11;I2;129;16
3;57;Sistemas de Informática - manutenção;3915;2025;04;L2;157;12
4;57;Sistemas de Informática - manutenção;3914.71;2025;02;I8;59;1
4;57;Sistemas de Informática - manutenção;3914.71;2025;01;I8;59;1
4;57;Sistemas de Informática - manutenção;3914.71;2025;04;I8;59;1
4;57;Sistemas de Informática - manutenção;3914.71;2025;03;I8;59;1
11;57;Sistemas de Informática - manutenção;3912.77;2025;08;G1;105;17
4;57;Sistemas de Informática - manutenção;3898.45;2025;12;L7;160;20
4;57;Sistemas de Informática - manutenção;3898.45;2025;11;L7;160;20
4;57;Sistemas de Informática - manutenção;3898.45;2025;09;L7;160;20
4;57;Sistemas de Informática - manutenção;3898.45;2025;10;L7;160;20
2;57;Sistemas de Informática - manutenção;3897;2025;11;G2;106;17
4;57;Sistemas de Informática - manutenção;3895.04;2024;11;L2;157;12
6;57;Sistemas de Informática - manutenção;3894.07;2025;03;I2;129;16
3;57;Sistemas de Informática - manutenção;3892.34;2024;11;E5;68;12
4;57;Sistemas de Informática - manutenção;3891.32;2024;02;I0;119;20
3;57;Sistemas de Informática - manutenção;3891.32;2024;06;I0;119;20
3;57;Sistemas de Informática - manutenção;3890;2025;08;L2;157;12
3;57;Sistemas de Informática - manutenção;3890;2025;07;L2;157;12
4;57;Sistemas de Informática - manutenção;3889.98;2025;11;L2;157;12
2;57;Sistemas de Informática - manutenção;3877.69;2024;06;D7;80;11
5;57;Sistemas de Informática - manutenção;3876.83;2025;08;K3;149;1
4;57;Sistemas de Informática - manutenção;3876.33;2024;07;H1;3;18
4;57;Sistemas de Informática - manutenção;3875.86;2025;02;E9;89;14
2;57;Sistemas de Informática - manutenção;3871.84;2025;05;I3;130;16
2;57;Sistemas de Informática - manutenção;3871.84;2025;04;I3;130;16
2;57;Sistemas de Informática - manutenção;3871.84;2025;02;I3;130;16
2;57;Sistemas de Informática - manutenção;3871.84;2025;07;I3;130;16
2;57;Sistemas de Informática - manutenção;3871.84;2025;06;I3;130;16
2;57;Sistemas de Informática - manutenção;3871.84;2025;01;I3;130;16
2;57;Sistemas de Informática - manutenção;3871.84;2025;03;I3;130;16
7;57;Sistemas de Informática - manutenção;3870.35;2024;01;A7;57;17
4;57;Sistemas de Informática - manutenção;3869.36;2025;06;L7;160;20
4;57;Sistemas de Informática - manutenção;3869.36;2025;05;L7;160;20
4;57;Sistemas de Informática - manutenção;3869.36;2025;07;L7;160;20
4;57;Sistemas de Informática - manutenção;3869.16;2025;02;E5;68;12
3;57;Sistemas de Informática - manutenção;3845;2025;06;L2;157;12
4;57;Sistemas de Informática - manutenção;3844.06;2024;02;H0;5;2
2;57;Sistemas de Informática - manutenção;3843.75;2024;08;D7;80;11
2;57;Sistemas de Informática - manutenção;3843.75;2024;09;D7;80;11
2;57;Sistemas de Informática - manutenção;3843.75;2024;10;D7;80;11
2;57;Sistemas de Informática - manutenção;3843.75;2024;12;D7;80;11
2;57;Sistemas de Informática - manutenção;3843.75;2025;01;D7;80;11
2;57;Sistemas de Informática - manutenção;3843.75;2025;03;D7;80;11
2;57;Sistemas de Informática - manutenção;3832.77;2025;05;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;06;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;09;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;02;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;10;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;07;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;04;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;03;E4;70;12
2;57;Sistemas de Informática - manutenção;3832.77;2025;11;E4;70;12
3;57;Sistemas de Informática - manutenção;3823.09;2025;05;F2;94;14
3;57;Sistemas de Informática - manutenção;3816.38;2024;08;I3;130;16
5;57;Sistemas de Informática - manutenção;3809.07;2024;08;I2;129;16
5;57;Sistemas de Informática - manutenção;3808.9;2024;10;B7;23;4
3;57;Sistemas de Informática - manutenção;3807.52;2025;04;E5;68;12
2;57;Sistemas de Informática - manutenção;3800;2024;03;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;06;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;08;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;12;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;07;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;10;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;09;K8;154;19
2;57;Sistemas de Informática - manutenção;3800;2024;02;K8;154;19
2;57;Sistemas de Informática - manutenção;3799.93;2024;07;D7;80;11
5;57;Sistemas de Informática - manutenção;3790;2024;11;G4;108;17
5;57;Sistemas de Informática - manutenção;3783.4;2024;11;K3;149;1
5;57;Sistemas de Informática - manutenção;3782.9;2024;05;D0;134;7
3;57;Sistemas de Informática - manutenção;3782.74;2024;09;E5;68;12
2;57;Sistemas de Informática - manutenção;3775.4;2024;11;K8;154;19
3;57;Sistemas de Informática - manutenção;3770;2025;10;L2;157;12
6;57;Sistemas de Informática - manutenção;3767.78;2025;09;G4;108;17
3;57;Sistemas de Informática - manutenção;3755;2025;05;L2;157;12
7;57;Sistemas de Informática - manutenção;3748.7;2025;04;M0;190;2
3;57;Sistemas de Informática - manutenção;3745.62;2024;04;E5;68;12
3;57;Sistemas de Informática - manutenção;3739.82;2025;04;C9;49;7
3;57;Sistemas de Informática - manutenção;3733.76;2025;08;E5;68;12
3;57;Sistemas de Informática - manutenção;3731.48;2025;07;C9;49;7
3;57;Sistemas de Informática - manutenção;3731.48;2025;08;C9;49;7
3;57;Sistemas de Informática - manutenção;3731.48;2025;12;C9;49;7
3;57;Sistemas de Informática - manutenção;3731.48;2025;09;C9;49;7
3;57;Sistemas de Informática - manutenção;3731.48;2025;11;C9;49;7
3;57;Sistemas de Informática - manutenção;3731;2025;10;C9;49;7
6;57;Sistemas de Informática - manutenção;3729.14;2025;05;M0;190;2
2;57;Sistemas de Informática - manutenção;3721.84;2024;12;I3;130;16
3;57;Sistemas de Informática - manutenção;3715.71;2025;11;H7;117;8
6;57;Sistemas de Informática - manutenção;3702.9;2024;07;B7;23;4
7;57;Sistemas de Informática - manutenção;3695.88;2025;02;F8;102;15
4;57;Sistemas de Informática - manutenção;3693.9;2024;09;B7;23;4
3;57;Sistemas de Informática - manutenção;3675.05;2025;06;C9;49;7
1;57;Sistemas de Informática - manutenção;3660;2025;10;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;03;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;11;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;04;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;12;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;02;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;09;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;08;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;07;K8;154;19
1;57;Sistemas de Informática - manutenção;3660;2025;06;K8;154;19
2;57;Sistemas de Informática - manutenção;3659.93;2024;04;D7;80;11
2;57;Sistemas de Informática - manutenção;3659.93;2024;03;D7;80;11
2;57;Sistemas de Informática - manutenção;3659.93;2024;01;D7;80;11
