QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO_MES,CODIGOSELO,IDCARTORIO,COMARCA
4,16,Repasse Juiz de Paz,736.98,2025-05,H5,44,6
2,16,Repasse Juiz de Paz,727.56,2024-10,A1,6,1
8,16,Repasse Juiz de Paz,727.54,2024-10,J2,138,23
1,16,Repasse Juiz de Paz,727.54,2024-12,B2,63,1
8,16,Repasse Juiz de Paz,727.54,2024-12,M0,190,2
4,16,Repasse Juiz de Paz,724.2,2025-09,J5,127,22
4,16,Repasse Juiz de Paz,693.55,2025-03,J4,25,4
1,16,Repasse Juiz de Paz,693.4,2025-03,F0,91,14
1,16,Repasse Juiz de Paz,693.4,2025-03,H9,118,13
7,16,Repasse Juiz de Paz,693.4,2025-03,J2,138,23
1,16,Repasse Juiz de Paz,693.4,2025-04,H9,118,13
5,16,Repasse Juiz de Paz,693.4,2025-05,D5,77,24
6,16,Repasse Juiz de Paz,693.4,2025-07,I0,119,20
8,16,Repasse Juiz de Paz,693.4,2025-08,J2,138,23
1,16,Repasse Juiz de Paz,693.4,2025-09,L9,189,9
3,16,Repasse Juiz de Paz,693.4,2025-11,J4,25,4
7,16,Repasse Juiz de Paz,682.74,2024-10,C7,41,5
1,16,Repasse Juiz de Paz,661.4,2024-10,B2,63,1
1,16,Repasse Juiz de Paz,661.4,2024-10,C5,34,5
1,16,Repasse Juiz de Paz,661.4,2024-10,L9,189,9
8,16,Repasse Juiz de Paz,661.4,2024-11,J2,138,23
2,16,Repasse Juiz de Paz,661.4,2024-12,D2,73,10
4,16,Repasse Juiz de Paz,661.4,2024-12,J4,25,4
1,16,Repasse Juiz de Paz,661.4,2025-01,J7,137,21
3,16,Repasse Juiz de Paz,631.16,2024-12,I9,112,3
1,16,Repasse Juiz de Paz,624.06,2025-01,B3,65,1
1,16,Repasse Juiz de Paz,624.06,2025-02,C8,48,7
4,16,Repasse Juiz de Paz,624.06,2025-02,D5,77,24
6,16,Repasse Juiz de Paz,624.06,2025-02,H3,126,22
2,16,Repasse Juiz de Paz,624.06,2025-02,H4,114,3
2,16,Repasse Juiz de Paz,624.06,2025-03,A1,6,1
2,16,Repasse Juiz de Paz,624.06,2025-03,C5,34,5
5,16,Repasse Juiz de Paz,624.06,2025-04,H3,126,22
1,16,Repasse Juiz de Paz,624.06,2025-05,C8,48,7
5,16,Repasse Juiz de Paz,624.06,2025-05,M0,190,2
1,16,Repasse Juiz de Paz,624.06,2025-06,C8,48,7
1,16,Repasse Juiz de Paz,624.06,2025-06,D2,73,10
9,16,Repasse Juiz de Paz,624.06,2025-06,F2,94,14
6,16,Repasse Juiz de Paz,624.06,2025-06,I0,119,20
2,16,Repasse Juiz de Paz,624.06,2025-09,M0,190,2
6,16,Repasse Juiz de Paz,620.86,2025-01,H3,126,22
6,16,Repasse Juiz de Paz,619.87,2025-06,J2,138,23
5,16,Repasse Juiz de Paz,617.25,2025-05,J5,127,22
1,16,Repasse Juiz de Paz,606.09,2025-04,J6,83,11
1,16,Repasse Juiz de Paz,595.26,2024-10,I1,120,20
7,16,Repasse Juiz de Paz,595.26,2024-12,A3,60,1
3,16,Repasse Juiz de Paz,595.26,2024-12,L8,183,1
3,16,Repasse Juiz de Paz,592.36,2025-10,J4,25,4
4,16,Repasse Juiz de Paz,586.58,2024-10,J5,127,22
3,16,Repasse Juiz de Paz,575.07,2025-03,J5,127,22
3,16,Repasse Juiz de Paz,554.74,2025-05,C7,41,5
1,16,Repasse Juiz de Paz,554.72,2025-02,I2,129,16
6,16,Repasse Juiz de Paz,554.72,2025-04,A3,60,1
2,16,Repasse Juiz de Paz,554.72,2025-06,J7,137,21
4,16,Repasse Juiz de Paz,554.72,2025-06,L8,183,1
1,16,Repasse Juiz de Paz,554.72,2025-07,B3,65,1
8,16,Repasse Juiz de Paz,554.72,2025-07,F2,94,14
4,16,Repasse Juiz de Paz,554.72,2025-08,J4,25,4
3,16,Repasse Juiz de Paz,554.72,2025-10,C7,41,5
8,16,Repasse Juiz de Paz,554.72,2025-10,F2,94,14
8,16,Repasse Juiz de Paz,554.72,2025-10,H7,117,8
5,16,Repasse Juiz de Paz,554.72,2025-11,H7,117,8
4,16,Repasse Juiz de Paz,554.72,2025-11,I0,119,20
4,16,Repasse Juiz de Paz,554.72,2025-11,L8,183,1
4,16,Repasse Juiz de Paz,552.45,2025-05,J4,25,4
4,16,Repasse Juiz de Paz,545.66,2025-08,J5,127,22
3,16,Repasse Juiz de Paz,529.12,2024-10,D0,134,7
3,16,Repasse Juiz de Paz,529.12,2024-11,J4,25,4
1,16,Repasse Juiz de Paz,529.12,2024-12,B1,62,1
1,16,Repasse Juiz de Paz,529.12,2024-12,H4,114,3
2,16,Repasse Juiz de Paz,529.12,2024-12,H5,44,6
2,16,Repasse Juiz de Paz,529.12,2024-12,I2,129,16
1,16,Repasse Juiz de Paz,529.12,2024-12,L9,189,9
1,16,Repasse Juiz de Paz,529.12,2025-01,C8,48,7
1,16,Repasse Juiz de Paz,529.12,2025-01,J6,83,11
3,16,Repasse Juiz de Paz,486.78,2025-03,B9,115,21
5,16,Repasse Juiz de Paz,485.38,2025-01,I0,119,20
3,16,Repasse Juiz de Paz,485.38,2025-01,L8,183,1
1,16,Repasse Juiz de Paz,485.38,2025-03,H5,44,6
4,16,Repasse Juiz de Paz,485.38,2025-04,J2,138,23
1,16,Repasse Juiz de Paz,485.38,2025-04,L9,189,9
5,16,Repasse Juiz de Paz,485.38,2025-04,M0,190,2
7,16,Repasse Juiz de Paz,485.38,2025-05,H7,117,8
5,16,Repasse Juiz de Paz,485.38,2025-05,I0,119,20
3,16,Repasse Juiz de Paz,485.38,2025-05,L3,161,13
4,16,Repasse Juiz de Paz,485.38,2025-06,D5,77,24
3,16,Repasse Juiz de Paz,485.38,2025-06,I2,129,16
4,16,Repasse Juiz de Paz,485.38,2025-06,K6,152,19
1,16,Repasse Juiz de Paz,485.38,2025-07,L9,189,9
1,16,Repasse Juiz de Paz,485.38,2025-08,C8,48,7
7,16,Repasse Juiz de Paz,485.38,2025-08,F2,94,14
1,16,Repasse Juiz de Paz,485.38,2025-09,C8,48,7
1,16,Repasse Juiz de Paz,485.38,2025-09,H5,44,6
3,16,Repasse Juiz de Paz,485.38,2025-09,J4,25,4
1,16,Repasse Juiz de Paz,485.38,2025-10,B8,24,4
1,16,Repasse Juiz de Paz,485.38,2025-10,H4,114,3
1,16,Repasse Juiz de Paz,485.26,2025-10,J7,137,21
2,16,Repasse Juiz de Paz,485.24,2025-08,D1,69,6
4,16,Repasse Juiz de Paz,483.11,2025-10,J5,127,22
3,16,Repasse Juiz de Paz,480.84,2025-01,J5,127,22
5,16,Repasse Juiz de Paz,468.64,2024-11,B8,24,4
2,16,Repasse Juiz de Paz,464.98,2024-10,I2,129,16
2,16,Repasse Juiz de Paz,462.98,2024-10,B3,65,1
7,16,Repasse Juiz de Paz,462.98,2024-10,F2,94,14
2,16,Repasse Juiz de Paz,462.98,2024-10,H5,44,6
7,16,Repasse Juiz de Paz,462.98,2024-10,H7,117,8
5,16,Repasse Juiz de Paz,462.98,2024-10,I0,119,20
5,16,Repasse Juiz de Paz,462.98,2024-11,H1,3,18
3,16,Repasse Juiz de Paz,462.98,2024-11,L8,183,1
2,16,Repasse Juiz de Paz,462.98,2024-12,E0,84,11
2,16,Repasse Juiz de Paz,453.68,2025-10,H5,44,6
1,16,Repasse Juiz de Paz,435.38,2025-07,C8,48,7
2,16,Repasse Juiz de Paz,426.21,2024-10,E0,84,11
4,16,Repasse Juiz de Paz,426.21,2024-11,E1,86,11
1,16,Repasse Juiz de Paz,424.56,2024-11,J6,83,11
3,16,Repasse Juiz de Paz,424.33,2024-12,G0,104,15
2,16,Repasse Juiz de Paz,416.1,2025-08,I2,129,16
1,16,Repasse Juiz de Paz,416.04,2025-01,B1,62,1
1,16,Repasse Juiz de Paz,416.04,2025-03,C8,48,7
2,16,Repasse Juiz de Paz,416.04,2025-03,D5,77,24
2,16,Repasse Juiz de Paz,416.04,2025-03,I2,129,16
1,16,Repasse Juiz de Paz,416.04,2025-03,J6,83,11
1,16,Repasse Juiz de Paz,416.04,2025-03,L9,189,9
4,16,Repasse Juiz de Paz,416.04,2025-03,M0,190,2
1,16,Repasse Juiz de Paz,416.04,2025-04,D2,73,10
1,16,Repasse Juiz de Paz,416.04,2025-04,H4,114,3
2,16,Repasse Juiz de Paz,416.04,2025-05,C1,28,4
2,16,Repasse Juiz de Paz,416.04,2025-05,H4,114,3
3,16,Repasse Juiz de Paz,416.04,2025-05,L8,183,1
5,16,Repasse Juiz de Paz,416.04,2025-06,H7,117,8
1,16,Repasse Juiz de Paz,416.04,2025-07,D2,73,10
2,16,Repasse Juiz de Paz,416.04,2025-07,H1,3,18
1,16,Repasse Juiz de Paz,416.04,2025-08,I9,112,3
1,16,Repasse Juiz de Paz,416.04,2025-09,B3,65,1
6,16,Repasse Juiz de Paz,416.04,2025-09,F2,94,14
5,16,Repasse Juiz de Paz,416.04,2025-09,I0,119,20
5,16,Repasse Juiz de Paz,416.04,2025-09,L3,161,13
1,16,Repasse Juiz de Paz,416.04,2025-10,I9,112,3
1,16,Repasse Juiz de Paz,416.04,2025-10,J6,83,11
4,16,Repasse Juiz de Paz,416.04,2025-10,L3,161,13
1,16,Repasse Juiz de Paz,416.04,2025-11,H4,114,3
3,16,Repasse Juiz de Paz,414.03,2025-11,J7,137,21
3,16,Repasse Juiz de Paz,413.77,2025-06,J4,25,4
3,16,Repasse Juiz de Paz,409.1,2025-03,I0,119,20
1,16,Repasse Juiz de Paz,396.84,2024-10,C1,28,4
1,16,Repasse Juiz de Paz,396.84,2024-10,F4,97,14
1,16,Repasse Juiz de Paz,396.84,2024-10,H4,114,3
3,16,Repasse Juiz de Paz,396.84,2024-10,L8,183,1
1,16,Repasse Juiz de Paz,396.84,2024-11,B1,62,1
1,16,Repasse Juiz de Paz,396.84,2024-11,B3,65,1
1,16,Repasse Juiz de Paz,396.84,2024-11,D1,69,6
6,16,Repasse Juiz de Paz,396.84,2024-11,F2,94,14
1,16,Repasse Juiz de Paz,396.84,2024-12,C8,48,7
3,16,Repasse Juiz de Paz,396.84,2024-12,J5,127,22
3,16,Repasse Juiz de Paz,396.84,2025-01,D0,134,7
6,16,Repasse Juiz de Paz,394.67,2024-12,I6,125,18
5,16,Repasse Juiz de Paz,369.07,2025-01,A3,60,1
4,16,Repasse Juiz de Paz,369.07,2025-03,J3,93,19
4,16,Repasse Juiz de Paz,364.43,2024-10,J4,25,4
2,16,Repasse Juiz de Paz,352.64,2025-03,B6,22,4
3,16,Repasse Juiz de Paz,352.04,2024-12,J3,93,19
1,16,Repasse Juiz de Paz,346.7,2025-02,B2,63,1
1,16,Repasse Juiz de Paz,346.7,2025-02,B3,65,1
3,16,Repasse Juiz de Paz,346.7,2025-02,C7,41,5
1,16,Repasse Juiz de Paz,346.7,2025-02,F4,97,14
4,16,Repasse Juiz de Paz,346.7,2025-02,I0,119,20
3,16,Repasse Juiz de Paz,346.7,2025-03,H1,3,18
3,16,Repasse Juiz de Paz,346.7,2025-04,C7,41,5
1,16,Repasse Juiz de Paz,346.7,2025-04,H5,44,6
2,16,Repasse Juiz de Paz,346.7,2025-05,G0,104,15
2,16,Repasse Juiz de Paz,346.7,2025-05,H1,3,18
2,16,Repasse Juiz de Paz,346.7,2025-05,I2,129,16
2,16,Repasse Juiz de Paz,346.7,2025-06,C7,41,5
2,16,Repasse Juiz de Paz,346.7,2025-06,L5,162,15
1,16,Repasse Juiz de Paz,346.7,2025-07,I9,112,3
3,16,Repasse Juiz de Paz,346.7,2025-07,J5,127,22
1,16,Repasse Juiz de Paz,346.7,2025-08,B1,62,1
4,16,Repasse Juiz de Paz,346.7,2025-08,E1,86,11
1,16,Repasse Juiz de Paz,346.7,2025-08,F5,99,14
2,16,Repasse Juiz de Paz,346.7,2025-08,L3,161,13
1,16,Repasse Juiz de Paz,346.7,2025-09,B8,24,4
5,16,Repasse Juiz de Paz,346.7,2025-09,H7,117,8
4,16,Repasse Juiz de Paz,346.7,2025-09,J2,138,23
1,16,Repasse Juiz de Paz,346.7,2025-10,C8,48,7
2,16,Repasse Juiz de Paz,346.7,2025-10,K9,163,6
1,16,Repasse Juiz de Paz,346.7,2025-11,B1,62,1
1,16,Repasse Juiz de Paz,346.7,2025-11,B8,24,4
1,16,Repasse Juiz de Paz,346.7,2025-11,E0,84,11
1,16,Repasse Juiz de Paz,346.7,2025-11,F5,99,14
2,16,Repasse Juiz de Paz,346.7,2025-11,I2,129,16
2,16,Repasse Juiz de Paz,346.7,2025-11,L3,161,13
2,16,Repasse Juiz de Paz,346.68,2025-06,H1,3,18
1,16,Repasse Juiz de Paz,346.4,2025-04,B2,63,1
3,16,Repasse Juiz de Paz,344.43,2025-04,J5,127,22
3,16,Repasse Juiz de Paz,339.89,2025-11,J3,93,19
5,16,Repasse Juiz de Paz,337.1,2025-01,H7,117,8
3,16,Repasse Juiz de Paz,330.7,2024-10,E1,86,11
1,16,Repasse Juiz de Paz,330.7,2024-11,C8,48,7
1,16,Repasse Juiz de Paz,330.7,2024-11,F5,99,14
5,16,Repasse Juiz de Paz,330.7,2024-11,H7,117,8
1,16,Repasse Juiz de Paz,330.7,2024-11,I9,112,3
1,16,Repasse Juiz de Paz,330.7,2024-11,J7,137,21
3,16,Repasse Juiz de Paz,330.7,2024-12,C7,41,5
5,16,Repasse Juiz de Paz,330.7,2024-12,H7,117,8
3,16,Repasse Juiz de Paz,330.7,2024-12,I0,119,20
3,16,Repasse Juiz de Paz,315,2025-05,E0,84,11
2,16,Repasse Juiz de Paz,315,2025-11,G0,104,15
2,16,Repasse Juiz de Paz,300.46,2025-01,E0,84,11
3,16,Repasse Juiz de Paz,299.73,2025-01,J3,93,19
4,16,Repasse Juiz de Paz,299.73,2025-07,J3,93,19
4,16,Repasse Juiz de Paz,299.73,2025-08,J3,93,19
1,16,Repasse Juiz de Paz,295.22,2024-12,C2,29,4
2,16,Repasse Juiz de Paz,294.77,2025-11,H1,3,18
3,16,Repasse Juiz de Paz,277.96,2025-02,J3,93,19
1,16,Repasse Juiz de Paz,277.36,2025-02,B1,62,1
4,16,Repasse Juiz de Paz,277.36,2025-02,F2,94,14
2,16,Repasse Juiz de Paz,277.36,2025-02,H1,3,18
1,16,Repasse Juiz de Paz,277.36,2025-02,I9,112,3
1,16,Repasse Juiz de Paz,277.36,2025-02,L5,162,15
4,16,Repasse Juiz de Paz,277.36,2025-02,M0,190,2
1,16,Repasse Juiz de Paz,277.36,2025-03,B8,24,4
1,16,Repasse Juiz de Paz,277.36,2025-03,H4,114,3
4,16,Repasse Juiz de Paz,277.36,2025-03,H7,117,8
1,16,Repasse Juiz de Paz,277.36,2025-03,I9,112,3
2,16,Repasse Juiz de Paz,277.36,2025-03,L3,161,13
1,16,Repasse Juiz de Paz,277.36,2025-04,B1,62,1
4,16,Repasse Juiz de Paz,277.36,2025-04,H7,117,8
2,16,Repasse Juiz de Paz,277.36,2025-04,I2,129,16
3,16,Repasse Juiz de Paz,277.36,2025-04,J3,93,19
1,16,Repasse Juiz de Paz,277.36,2025-04,J7,137,21
3,16,Repasse Juiz de Paz,277.36,2025-04,L8,183,1
2,16,Repasse Juiz de Paz,277.36,2025-05,D0,134,7
1,16,Repasse Juiz de Paz,277.36,2025-05,I9,112,3
1,16,Repasse Juiz de Paz,277.36,2025-06,B8,24,4
1,16,Repasse Juiz de Paz,277.36,2025-06,J6,83,11
1,16,Repasse Juiz de Paz,277.36,2025-07,B8,24,4
2,16,Repasse Juiz de Paz,277.36,2025-07,C0,27,4
3,16,Repasse Juiz de Paz,277.36,2025-07,D0,134,7
3,16,Repasse Juiz de Paz,277.36,2025-07,E1,86,11
4,16,Repasse Juiz de Paz,277.36,2025-07,G0,104,15
4,16,Repasse Juiz de Paz,277.36,2025-07,H7,117,8
1,16,Repasse Juiz de Paz,277.36,2025-07,J7,137,21
2,16,Repasse Juiz de Paz,277.36,2025-07,L5,162,15
2,16,Repasse Juiz de Paz,277.36,2025-08,H1,3,18
1,16,Repasse Juiz de Paz,277.36,2025-08,H4,114,3
4,16,Repasse Juiz de Paz,277.36,2025-08,H7,117,8
2,16,Repasse Juiz de Paz,277.36,2025-08,L8,183,1
3,16,Repasse Juiz de Paz,277.36,2025-09,C7,41,5
2,16,Repasse Juiz de Paz,277.36,2025-09,E0,84,11
1,16,Repasse Juiz de Paz,277.36,2025-09,F4,97,14
2,16,Repasse Juiz de Paz,277.36,2025-09,J3,93,19
1,16,Repasse Juiz de Paz,277.36,2025-10,B3,65,1
2,16,Repasse Juiz de Paz,277.36,2025-10,C2,29,4
1,16,Repasse Juiz de Paz,277.36,2025-10,F5,99,14
1,16,Repasse Juiz de Paz,277.36,2025-11,C1,28,4
3,16,Repasse Juiz de Paz,277.36,2025-11,C7,41,5
4,16,Repasse Juiz de Paz,277.36,2025-11,F2,94,14
2,16,Repasse Juiz de Paz,275.09,2025-01,I9,112,3
2,16,Repasse Juiz de Paz,273.33,2025-06,J3,93,19
1,16,Repasse Juiz de Paz,264.58,2024-12,B8,24,4
1,16,Repasse Juiz de Paz,264.56,2024-10,B1,62,1
1,16,Repasse Juiz de Paz,264.56,2024-10,F5,99,14
1,16,Repasse Juiz de Paz,264.56,2024-11,C1,28,4
1,16,Repasse Juiz de Paz,264.56,2024-11,H4,114,3
2,16,Repasse Juiz de Paz,264.56,2024-11,L3,161,13
1,16,Repasse Juiz de Paz,264.56,2024-12,C1,28,4
2,16,Repasse Juiz de Paz,264.56,2024-12,D0,134,7
4,16,Repasse Juiz de Paz,264.56,2024-12,F2,94,14
3,16,Repasse Juiz de Paz,264.56,2024-12,L3,161,13
1,16,Repasse Juiz de Paz,264.56,2025-01,D1,69,6
